#info,log_version="1.00",software_part_number="006-B2304-19",software_version="6.00",serial_number="4JQ014566"
UTC Date (yyyy-mm-dd),UTC Time (hh:mm:ss),GPS Fix Status,GPS Sats,Latitude (WGS84 deg),Longitude (WGS84 deg),GPS Altitude (WGS84 ft),GPS HDOP,GPS VDOP,GPS Velocity E (m/s),GPS Velocity N (m/s),GPS Velocity U (m/s),GPS Ground Speed (kt),GPS Ground Track (deg true),Magnetic Heading (deg),Magnetic Variation (deg),Pressure Altitude (ft),Baro Setting (inch Hg),Baro Altitude (ft),Vertical Speed (fpm),Indicated Airspeed (kt),True Airspeed (kt),Pitch (deg),Roll (deg),Turn Rate (deg/sec),Slip/Skid,Lateral Acceleration (G),Normal Acceleration (G),Selected Heading (deg),Selected Track (deg),Selected Altitude (ft),Selected Vertical Speed (fpm),Selected Airspeed (kt),Active Nav Source,Nav Course (deg),Nav Frequency (MHz),Horizontal Deviation,Vertical Deviation,VNAV Deviation,VNAV Flight Path Angle (deg),VNAV Target Altitude (ft),AP Roll Command (deg),AP Pitch Command (deg),Attitude Status,Internal Temperature (deg C),Battery Status,Battery Charge (%)
UTC Date,UTC Time,GPS Fix Status,GPS Sats,Latitude,Longitude,AltGPS,GPS HDOP,GPS VDOP,GPS Velocity E (m/s),GPS Velocity N (m/s),GPS Velocity U (m/s),GndSpd,TRK,HDG,MagVar,AltMSL,Baro Setting (inch Hg),AltB,VSpd,IAS,TAS,Pitch,Roll,Turn Rate,Slip/Skid,Lateral Acceleration (G),Normal Acceleration (G),Selected Heading (deg),Selected Track (deg),Selected Altitude (ft),Selected Vertical Speed (fpm),Selected Airspeed (kt),Active Nav Source,Nav Course (deg),Nav Frequency (MHz),Horizontal Deviation,Vertical Deviation,VNAV Deviation,VNAV Flight Path Angle (deg),VNAV Target Altitude (ft),AP Roll Command (deg),AP Pitch Command (deg),Attitude Status,Internal Temperature (deg C),Battery Status,Battery Charge (%)
2019-05-09,18:11:47,,,,,,,,,,,,,275.6,,1399,29.65,1147,+8,0.0,,+3.69,+-0.58,+-0.05,+-0.08,+-0.008,+1.001,124,,,,,,,,,,,,,,,080197FF N39 D99,21,00000002,99
2019-05-09,18:11:48,,,,,,,,,,,,,275.5,,1399,29.65,1147,+12,0.0,,+3.69,+-0.57,+-0.06,+-0.08,+-0.012,+0.994,124,,,,,,,,,,,,,,,080197FF N43 D99,21,00000002,99
2019-05-09,18:11:49,,,,,,,,,,,,,275.5,,1399,29.65,1147,+7,0.2,,+3.69,+-0.60,+-0.08,+-0.07,+0.004,+1.014,124,,,,,,,,,,,,,,,080197FF N47 D99,21,00000002,99
2019-05-09,18:11:50,,,,,,,,,,,,,275.5,,1399,29.65,1147,+-19,0.4,,+3.25,+-0.60,+-0.07,+-0.08,+-0.006,+0.997,124,,,,,,,,,,,,,,,080197FF N51 D99,21,00000002,99
2019-05-09,18:11:51,,,,,,,,,,,,,275.5,,1399,29.65,1148,+44,1.5,,+2.95,+-0.59,+-0.06,+-0.09,+-0.018,+1.002,124,,,,,,,,,,,,,,,080197FF N55 D99,22,00000002,99
2019-05-09,18:11:52,,,,,,,,,,,,,275.6,,1400,29.65,1149,+32,3.3,,+2.84,+-0.59,+-0.06,+-0.08,+-0.002,+1.005,124,,,,,,,,,,,,,,,080197FF N59 D99,22,00000002,99
2019-05-09,18:11:53,,,,,,,,,,,,,275.5,,1401,29.65,1149,+46,3.2,,+2.78,+-0.59,+-0.07,+-0.08,+-0.009,+1.003,124,,,,,,,,,,,,,,,080197FF N63 N2,22,00000002,99
2019-05-09,18:11:54,,,,,,,,,,,,,275.4,,1402,29.65,1150,+21,5.9,,+2.77,+-0.58,+-0.07,+-0.09,+-0.013,+1.011,124,,,,,,,,,,,,,,,080197FF N67 N6,22,00000002,99
2019-05-09,18:11:55,,,,,,,,,,,,,275.3,,1402,29.65,1150,+16,8.0,,+2.70,+-0.59,+-0.06,+-0.08,+-0.007,+1.005,124,,,,,,,,,,,,,,,080197FF N71 N9,22,00000002,99
2019-05-09,18:11:56,,,,,,,,,,,,,275.2,,1402,29.65,1150,+-23,9.2,,+2.72,+-0.60,+-0.07,+-0.09,+-0.006,+1.001,124,,,,,,,,,,,,,,,080197FF N75 N12,22,00000002,99
2019-05-09,18:11:57,,,,,,,,,,,,,275.2,,1401,29.65,1149,+-31,9.0,,+2.74,+-0.59,+-0.07,+-0.08,+-0.008,+1.004,124,,,,,,,,,,,,,,,080197FF N79 N15,22,00000002,99
2019-05-09,18:11:58,,,,,,,,,,,,,275.2,,1401,29.65,1149,+-13,5.4,,+2.75,+-0.58,+-0.04,+-0.08,+-0.011,+1.008,124,,,,,,,,,,,,,,,080197FF N83 N19,22,00000002,99
2019-05-09,18:11:59,,,,,,,,,,,,,275.2,,1401,29.65,1149,+14,2.4,,+2.74,+-0.57,+-0.08,+-0.08,+-0.012,+0.998,124,,,,,,,,,,,,,,,080197FF N87 N23,22,00000002,99
2019-05-09,18:12:00,,,,,,,,,,,,,275.1,,1401,29.65,1149,+15,0.0,,+2.76,+-0.57,+-0.06,+-0.08,+-0.009,+1.001,124,,,,,,,,,,,,,,,080197FF N91 N26,22,00000002,99
2019-05-09,18:12:01,,,,,,,,,,,,,275.0,,1402,29.65,1150,+23,0.0,,+2.79,+-0.58,+-0.07,+-0.08,+-0.005,+0.998,124,,,,,,,,,,,,,,,080197FF N94 N29,22,00000002,99
2019-05-09,18:12:02,,,,,,,,,,,,,274.9,,1402,29.65,1150,+-12,0.0,,+2.80,+-0.58,+-0.07,+-0.08,+-0.002,+1.012,124,,,,,,,,,,,,,,,080197FF N98 N32,22,00000002,99
2019-05-09,18:12:03,,,,,,,,,,,,,274.8,,1401,29.65,1149,+-6,0.0,,+2.82,+-0.58,+-0.06,+-0.08,+-0.006,+1.006,124,,,,,,,,,,,,,,,080197FF N100 N35,22,00000002,99
2019-05-09,18:12:04,,,,,,,,,,,,,274.7,,1401,29.65,1149,+-7,0.1,,+2.80,+-0.58,+-0.05,+-0.08,+-0.009,+0.996,124,,,,,,,,,,,,,,,080197FF N100 N39,22,00000002,99
2019-05-09,18:12:05,,,,,,,,,,,,,274.7,,1401,29.65,1149,+-6,0.2,,+2.81,+-0.59,+-0.06,+-0.08,+-0.010,+1.006,124,,,,,,,,,,,,,,,080197FF N100 N43,22,00000002,99
2019-05-09,18:12:06,,,,,,,,,,,,,274.7,,1401,29.65,1149,+-17,0.1,,+2.81,+-0.60,+-0.04,+-0.09,+-0.022,+1.004,124,,,,,,,,,,,,,,,080197FF N100 N46,22,00000002,99
2019-05-09,18:12:07,,,,,,,,,,,,,274.7,,1401,29.65,1149,+-12,1.8,,+2.81,+-0.61,+-0.06,+-0.08,+-0.015,+1.008,124,,,,,,,,,,,,,,,080197FF N100 N49,22,00000002,99
2019-05-09,18:12:08,,,,,,,,,,,,,274.6,,1400,29.65,1149,+-8,3.0,,+2.83,+-0.60,+-0.03,+-0.08,+-0.011,+1.004,124,,,,,,,,,,,,,,,080197FF N100 N52,22,00000002,99
2019-05-09,18:12:09,,,,,,,,,,,,,274.7,,1400,29.65,1148,+-24,4.5,,+2.85,+-0.60,+-0.05,+-0.08,+-0.019,+1.004,124,,,,,,,,,,,,,,,080197FF N100 N56,22,00000002,99
2019-05-09,18:12:10,,,,,,,,,,,,,274.6,,1400,29.65,1148,+-5,3.2,,+2.85,+-0.59,+-0.08,+-0.08,+-0.003,+1.001,124,,,,,,,,,,,,,,,080197FF N100 N59,22,00000002,99
2019-05-09,18:12:11,,,,,,,,,,,,,274.6,,1400,29.65,1148,+1,2.4,,+2.86,+-0.61,+-0.09,+-0.09,+-0.008,+1.007,124,,,,,,,,,,,,,,,080197FF N100 N63,22,00000002,100
2019-05-09,18:12:12,,,,,,,,,,,,,274.6,,1400,29.65,1148,+17,2.9,,+2.86,+-0.62,+-0.04,+-0.08,+-0.010,+1.005,124,,,,,,,,,,,,,,,080197FF N100 N66,22,00000002,99
2019-05-09,18:12:13,,,,,,,,,,,,,274.7,,1400,29.65,1148,+3,4.9,,+2.90,+-0.62,+-0.05,+-0.08,+-0.016,+1.006,124,,,,,,,,,,,,,,,080197FF N100 N69,22,00000002,99
2019-05-09,18:12:14,,,,,,,,,,,,,274.6,,1400,29.65,1148,+-2,7.0,,+2.89,+-0.62,+-0.06,+-0.09,+-0.017,+1.010,124,,,,,,,,,,,,,,,080197FF N100 N72,22,00000002,99
2019-05-09,18:12:15,,,,,,,,,,,,,274.7,,1400,29.65,1148,+-16,6.2,,+2.90,+-0.62,+-0.07,+-0.09,+-0.016,+1.000,124,,,,,,,,,,,,,,,080197FF N100 N76,22,00000002,99
2019-05-09,18:12:16,,,,,,,,,,,,,274.6,,1400,29.65,1148,+24,5.6,,+2.89,+-0.63,+-0.06,+-0.09,+-0.012,+1.005,124,,,,,,,,,,,,,,,080197FF N100 N79,23,00000002,99
2019-05-09,18:12:17,,,,,,,,,,,,,274.6,,1400,29.65,1149,+-7,3.8,,+2.89,+-0.64,+-0.06,+-0.09,+-0.014,+0.997,124,,,,,,,,,,,,,,,080197FF N100 N83,23,00000002,99
2019-05-09,18:12:18,,,,,,,,,,,,,274.6,,1400,29.65,1149,+12,2.9,,+2.88,+-0.64,+-0.05,+-0.09,+-0.010,+1.004,124,,,,,,,,,,,,,,,080197FF N100 N86,23,00000002,99
2019-05-09,18:12:19,,,,,,,,,,,,,274.6,,1401,29.65,1149,+9,2.5,,+2.87,+-0.64,+-0.05,+-0.08,+-0.006,+0.991,124,,,,,,,,,,,,,,,080197FF N100 N89,23,00000002,99
2019-05-09,18:12:20,,,,,,,,,,,,,274.6,,1401,29.65,1149,+-9,0.9,,+2.87,+-0.63,+-0.08,+-0.08,+-0.008,+1.011,124,,,,,,,,,,,,,,,080197FF N100 N93,23,00000002,99
2019-05-09,18:12:21,,,,,,,,,,,,,274.5,,1400,29.65,1148,+-24,0.0,,+2.87,+-0.64,+-0.07,+-0.08,+-0.012,+0.998,124,,,,,,,,,,,,,,,080197FF N100 N96,23,00000002,100
2019-05-09,18:12:22,,,,,,,,,,,,,274.4,,1400,29.65,1148,+-31,0.0,,+2.86,+-0.64,+-0.08,+-0.08,+-0.003,+1.007,124,,,,,,,,,,,,,,,080197FF N100 N99,23,00000002,100
2019-05-09,18:12:23,,,,,,,,,,,,,274.4,,1399,29.65,1148,+-7,0.0,,+2.85,+-0.64,+-0.07,+-0.08,+-0.012,+1.015,124,,,,,,,,,,,,,,,080197FF N100 N100,23,00000002,100
2019-05-09,18:12:24,,,,,,,,,,,,,274.2,,1400,29.65,1148,+28,0.4,,+2.84,+-0.63,+-0.13,+-0.08,+-0.013,+1.005,124,,,,,,,,,,,,,,,080197FF N100 N100,23,00000002,100
2019-05-09,18:12:25,,,,,,,,,,,,,274.2,,1400,29.65,1149,+20,2.4,,+2.83,+-0.62,+-0.09,+-0.08,+-0.007,+1.003,124,,,,,,,,,,,,,,,080197FF N100 N100,23,00000002,100
2019-05-09,18:12:26,,,,,,,,,,,,,274.1,,1401,29.65,1149,+16,3.9,,+2.82,+-0.62,+-0.09,+-0.09,+-0.017,+1.001,124,,,,,,,,,,,,,,,080197FF N100 N100,23,00000002,100
2019-05-09,18:12:27,,,,,,,,,,,,,273.9,,1401,29.65,1149,+-5,5.5,,+2.87,+-0.63,+-0.28,+-0.08,+-0.007,+1.005,124,,,,,,,,,,,,,,,080197FF N100 N100,23,00000002,100
2019-05-09,18:12:28,,,,,,,,,,,,,273.1,,1401,29.65,1149,+4,8.3,,+2.91,+-0.61,+-0.89,+-0.08,+-0.008,+1.005,124,,,,,,,,,,,,,,,080197FF N100 N100,23,00000002,100
2019-05-09,18:12:29,,,,,,,,,,,,,271.3,,1401,29.65,1149,+25,10.9,,+2.80,+-0.57,+-1.68,+-0.06,+0.009,+0.997,124,,,,,,,,,,,,,,,080197FF N100 N100,23,00000002,100
2019-05-09,18:12:30,,,,,,,,,,,,,270.3,,1401,29.65,1150,+1,11.5,,+2.64,+-0.48,+-1.08,+-0.07,+-0.007,+1.006,124,,,,,,,,,,,,,,,080197FF N100 N100,23,00000002,100
2019-05-09,18:12:31,,,,,,,,,,,,,269.2,,1401,29.65,1149,+-24,10.7,,+2.66,+-0.35,+-1.32,+-0.05,+0.001,+1.025,124,,,,,,,,,,,,,,,080197FF N100 N100,23,00000002,100
2019-05-09,18:12:32,,,,,,,,,,,,,267.3,,1401,29.65,1149,+-30,9.6,,+3.31,+-0.32,+-1.81,+-0.01,+-0.007,+1.006,124,,,,,,,,,,,,,,,080197FF N100 N100,23,00000002,100
2019-05-09,18:12:33,,,,,,,,,,,,,264.8,,1400,29.65,1148,+-22,7.4,,+3.15,+-0.27,+-2.45,+0.02,+0.022,+1.005,124,,,,,,,,,,,,,,,080197FF N99 N100,23,00000002,100
2019-05-09,18:12:34,,,,,,,,,,,,,262.1,,1400,29.65,1148,+-26,6.5,,+3.06,+-0.05,+-2.86,+0.05,+0.041,+1.003,124,,,,,,,,,,,,,,,080197FF N98 N100,23,00000002,100
2019-05-09,18:12:35,,,,,,,,,,,,,258.2,,1399,29.65,1148,+-13,4.8,,+3.27,+-0.18,+-3.98,+0.11,+0.029,+0.985,124,,,,,,,,,,,,,,,080197FF N98 N100,23,00000002,100
2019-05-09,18:12:36,,,,,,,,,,,,,252.3,,1400,29.65,1148,+4,3.0,,+2.88,+-0.57,+-5.98,+0.19,+0.035,+0.994,124,,,,,,,,,,,,,,,080197FF N97 N100,23,00000002,100
2019-05-09,18:12:37,,,,,,,,,,,,,243.1,,1399,29.65,1147,+-44,2.4,,+2.84,+-0.41,+-8.76,+0.33,+0.074,+0.991,124,,,,,,,,,,,,,,,080197FF N96 N100,23,00000002,100
2019-05-09,18:12:38,,,,,,,,,,,,,232.6,,1399,29.65,1147,+27,3.9,,+2.75,+-0.30,+-9.98,+0.51,+0.073,+1.000,124,,,,,,,,,,,,,,,080197FF N96 N100,23,00000002,100
2019-05-09,18:12:39,,,,,,,,,,,,,221.6,,1400,29.65,1148,+21,5.5,,+3.16,+-0.44,+-11.16,+0.52,+0.067,+0.952,124,,,,,,,,,,,,,,,080197FF N95 N100,23,00000002,100
2019-05-09,18:12:40,,,,,,,,,,,,,208.1,,1399,29.65,1148,+0,3.3,,+2.61,+-0.49,+-13.21,+0.70,+0.092,+0.998,124,,,,,,,,,,,,,,,080197FF N94 N100,23,00000002,100
2019-05-09,18:12:41,,,,,,,,,,,,,194.3,,1400,29.65,1148,+-1,1.6,,+2.91,+-0.21,+-13.70,+0.72,+0.130,+0.973,124,,,,,,,,,,,,,,,080197FF N94 N100,23,00000002,100
2019-05-09,18:12:42,,,,,,,,,,,,,181.0,,1399,29.65,1147,+-20,1.5,,+2.21,+-0.14,+-12.94,+0.68,+0.079,+1.003,124,,,,,,,,,,,,,,,080197FF N93 N100,24,00000002,100
2019-05-09,18:12:43,,,,,,,,,,,,,169.8,,1399,29.65,1147,+16,3.0,,+2.22,+-0.24,+-11.57,+0.63,+0.073,+1.026,124,,,,,,,,,,,,,,,080197FF N91 N100,24,00000002,100
2019-05-09,18:12:44,,,,,,,,,,,,,160.7,,1400,29.65,1148,+12,5.4,,+1.84,+-0.25,+-9.20,+0.55,+0.023,+1.009,124,,,,,,,,,,,,,,,080197FF N90 N100,24,00000002,100
2019-05-09,18:12:45,,,,,,,,,,,,,153.5,,1400,29.65,1148,+-25,3.1,,+1.69,+-0.23,+-7.69,+0.41,+0.039,+0.953,124,,,,,,,,,,,,,,,080197FF N89 N100,24,00000002,100
2019-05-09,18:12:46,,,,,,,,,,,,,146.9,,1399,29.65,1147,+-35,1.2,,+1.91,+-0.03,+-6.85,+0.30,+0.039,+0.981,124,,,,,,,,,,,,,,,080197FF N87 N100,24,00000002,100
2019-05-09,18:12:47,,,,,,,,,,,,,140.8,,1398,29.65,1147,+-44,0.0,,+1.94,+0.05,+-5.94,+0.17,+0.007,+1.003,124,,,,,,,,,,,,,,,080197FF N86 N100,24,00000002,100
2019-05-09,18:12:48,,,+39.0675545,-94.8976746,3500,,,,,,150.0,135,138.7,0.0,1398,29.65,1146,+-49,0.0,,+2.03,+0.30,+-2.29,+0.13,+0.019,+0.992,124,,,,,GPS,150,,-0.47,-0.50,,,,,,080197FF N85 N100,24,00000002,100
2019-05-09,18:12:49,,,+39.0675545,-94.8976746,3500,,,,,,150.0,135,138.6,0.0,1397,29.65,1145,+1,1.1,,+2.07,+0.41,+-0.71,+0.13,+0.004,+1.004,124,,,,,GPS,150,,-0.47,-0.50,,,,,,080197FF N86 N100,24,00000002,100
2019-05-09,18:12:50,,,,,,,,,,,,,138.6,1.8,1398,29.65,1146,+31,1.2,,+2.32,+0.53,+-0.25,+0.14,+0.011,+0.995,124,,,,,GPS,,,,,,,,,,080197FF N86 N100,24,00000002,100
2019-05-09,18:12:51,,,,,,,,,,,,,138.6,1.8,1398,29.65,1147,+37,1.7,,+2.54,+0.62,+-0.10,+0.14,+0.014,+1.001,124,,,,,GPS,,,,,,,,,,080197FF N86 N99,24,00000002,100
2019-05-09,18:12:52,,,,,,,,,,,,,138.6,1.8,1399,29.65,1147,+6,1.6,,+2.70,+0.69,+-0.06,+0.13,+0.023,+1.006,124,,,,,GPS,,,,,,,,,,080197FF N86 N99,24,00000002,100
2019-05-09,18:12:53,,,,,,,,,,,,,138.6,1.8,1398,29.65,1147,+6,1.2,,+2.85,+0.74,+-0.07,+0.12,+0.012,+0.997,124,,,,,GPS,,,,,,,,,,080197FF N86 N99,24,00000002,100
2019-05-09,18:12:54,,,,,,,,,,,,,138.6,1.8,1399,29.65,1147,+-8,0.9,,+2.93,+0.76,+-0.04,+0.12,+0.029,+1.003,124,,,,,GPS,,,,,,,,,,080197FF N86 N100,24,00000002,100
2019-05-09,18:12:55,,,,,,,,,,,,,138.6,1.8,1399,29.65,1147,+-11,0.2,,+3.00,+0.78,+-0.03,+0.12,+0.022,+1.001,124,,,,,GPS,,,,,,,,,,080197FF N86 N100,24,00000002,100
2019-05-09,18:12:56,,,,,,,,,,,,,138.6,1.8,1399,29.65,1147,+-11,0.0,,+3.02,+0.81,+-0.03,+0.12,+0.011,+1.004,124,,,,,GPS,,,,,,,,,,080197FF N86 N100,24,00000002,100
2019-05-09,18:12:57,,,,,,,,,,,,,138.6,1.8,1398,29.65,1147,+-14,0.0,,+3.07,+0.83,+-0.06,+0.12,+0.013,+1.008,124,,,,,GPS,,,,,,,,,,080197FF N86 N100,24,00000002,100
2019-05-09,18:12:58,,,,,,,,,,,,,138.5,1.8,1398,29.65,1146,+-15,0.0,,+3.10,+0.84,+-0.04,+0.12,+0.017,+1.002,124,,,,,GPS,,,,,,,,,,080197FF N86 N100,24,00000002,100
2019-05-09,18:12:59,,,,,,,,,,,,,138.5,1.8,1398,29.65,1146,+12,0.0,,+3.13,+0.82,+-0.01,+0.12,+0.013,+1.001,124,,,,,GPS,,,,,,,,,,080197FF N86 N100,24,00000002,100
2019-05-09,18:13:00,,,,,,,,,,,,,138.5,1.8,1398,29.65,1147,+16,0.0,,+3.10,+0.80,+-0.09,+0.11,+0.013,+1.014,124,,,,,GPS,,,,,,,,,,080197FF N86 N100,24,00000002,100
2019-05-09,18:13:01,,,,,,,,,,,,,138.4,1.8,1399,29.65,1147,+6,0.0,,+3.10,+0.81,+-0.06,+0.11,+0.021,+1.010,124,,,,,GPS,,,,,,,,,,080197FF N86 N100,24,00000002,100
2019-05-09,18:13:02,,,,,,,,,,,,,138.4,1.8,1398,29.65,1147,+-23,0.4,,+3.09,+0.82,+-0.05,+0.11,+0.012,+0.998,124,,,,,GPS,,,,,,,,,,080197FF N87 N100,24,00000002,100
2019-05-09,18:13:03,,,,,,,,,,,,,138.4,1.8,1398,29.65,1146,+-17,0.3,,+3.15,+0.83,+-0.07,+0.11,+0.016,+1.008,124,,,,,GPS,,,,,,,,,,080197FF N91 N100,24,00000002,100
2019-05-09,18:13:04,,,,,,,,,,,,,138.3,1.8,1398,29.65,1146,+-9,0.2,,+3.18,+0.84,+-0.07,+0.12,+0.024,+1.005,124,,,,,GPS,,,,,,,,,,080197FF N95 N100,24,00000002,100
2019-05-09,18:13:05,,,,,,,,,,,,,138.3,1.8,1398,29.65,1147,+7,0.2,,+3.20,+0.84,+-0.05,+0.11,+0.025,+0.999,124,,,,,GPS,,,,,,,,,,080197FF N99 N100,24,00000002,100
2019-05-09,18:13:06,,,,,,,,,,,,,138.3,1.8,1398,29.65,1146,+-25,0.1,,+3.23,+0.85,+-0.05,+0.11,+0.016,+0.998,124,,,,,GPS,,,,,,,,,,080197FF N100 N100,24,00000002,100
2019-05-09,18:13:07,,,,,,,,,,,,,138.2,1.8,1398,29.65,1146,+-8,0.3,,+3.23,+0.86,+-0.01,+0.11,+0.005,+1.011,124,,,,,GPS,,,,,,,,,,080197FF N100 N100,24,00000002,100
2019-05-09,18:13:08,,,,,,,,,,,,,138.2,1.8,1398,29.65,1146,+8,0.6,,+3.28,+0.88,+-0.07,+0.12,+0.015,+1.010,124,,,,,GPS,,,,,,,,,,080197FF N100 N100,24,00000002,100
2019-05-09,18:13:09,,,,,,,,,,,,,138.2,1.8,1398,29.65,1146,+-12,0.7,,+3.28,+0.88,+-0.03,+0.12,+0.017,+1.001,124,,,,,GPS,,,,,,,,,,080197FF N100 N100,24,00000002,100
2019-05-09,18:13:10,,,,,,,,,,,,,138.2,1.8,1398,29.65,1146,+-14,1.2,,+3.30,+0.88,+-0.01,+0.12,+0.018,+1.005,124,,,,,GPS,,,,,,,,,,080197FF N100 N100,24,00000002,100
2019-05-09,18:13:11,,,,,,,,,,,,,138.1,1.8,1397,29.65,1146,+-14,1.6,,+3.31,+0.89,+-0.07,+0.12,+0.013,+0.998,124,,,,,GPS,,,,,,,,,,080197FF N100 N100,24,00000002,100
2019-05-09,18:13:12,,,,,,,,,,,,,138.1,1.8,1397,29.65,1145,+-6,1.2,,+3.33,+0.90,+-0.04,+0.12,+0.015,+1.016,124,,,,,GPS,,,,,,,,,,080197FF N100 N100,24,00000002,100
2019-05-09,18:13:13,,,,,,,,,,,,,138.1,1.8,1397,29.65,1145,+-7,1.0,,+3.34,+0.91,+-0.03,+0.12,+0.019,+0.992,124,,,,,GPS,,,,,,,,,,080197FF N100 N100,24,00000002,100
2019-05-09,18:13:14,,,,,,,,,,,,,138.0,1.8,1397,29.65,1146,+-5,0.5,,+3.33,+0.93,+-0.01,+0.12,+0.018,+1.002,124,,,,,GPS,,,,,,,,,,080197FF N100 N100,24,00000002,100
2019-05-09,18:13:15,,,,,,,,,,,,,138.0,1.8,1397,29.65,1145,+-20,0.1,,+3.35,+0.94,+-0.04,+0.12,+0.011,+1.009,124,,,,,GPS,,,,,,,,,,080197FF N100 N100,24,00000002,100
2019-05-09,18:13:16,,,,,,,,,,,,,138.0,1.8,1397,29.68,1173,+1,0.0,,+3.42,+0.94,+-0.05,+0.11,+0.013,+1.008,124,,,,,GPS,,,,,,,,,,080197FF N100 N100,24,00000002,100
2019-05-09,18:13:17,,,,,,,,,,,,,138.0,1.8,1397,29.70,1192,+-5,0.0,,+3.40,+0.95,+-0.07,+0.11,+0.010,+0.993,124,,,,,GPS,,,,,,,,,,080197FF N100 N100,24,00000002,100
2019-05-09,18:13:18,,,,,,,,,,,,,137.9,1.8,1397,29.70,1192,+11,0.0,,+3.40,+0.96,+-0.04,+0.11,+0.016,+1.012,124,,,,,GPS,,,,,,,,,,080197FF N100 N100,25,00000002,100
2019-05-09,18:13:19,,,,,,,,,,,,,137.9,1.8,1397,29.70,1192,+-8,0.3,,+3.42,+0.95,+-0.04,+0.11,+0.012,+1.011,124,,,,,GPS,,,,,,,,,,080197FF N100 N100,25,00000002,100
2019-05-09,18:13:20,,,,,,,,,,,,,137.9,1.8,1397,29.69,1182,+37,0.4,,+3.44,+0.95,+-0.06,+0.11,+0.007,+0.994,124,,,,,GPS,,,,,,,,,,080197FF N100 N100,25,00000002,100
2019-05-09,18:13:21,,,,,,,,,,,,,137.8,1.8,1397,29.69,1183,+15,0.1,,+3.41,+0.94,+-0.09,+0.11,+0.008,+1.005,124,,,,,GPS,,,,,,,,,,080197FF N100 N100,25,00000002,100
2019-05-09,18:13:22,,,,,,,,,,,,,137.8,1.8,1397,29.69,1183,+-1,0.0,,+3.42,+0.94,+-0.03,+0.11,+0.023,+1.015,124,,,,,GPS,,,,,,,,,,080197FF N100 N100,25,00000002,100
2019-05-09,18:13:23,,,,,,,,,,,,,137.8,1.8,1398,29.69,1183,+-20,0.0,,+3.44,+0.95,+-0.03,+0.11,+0.016,+0.994,124,,,,,GPS,,,,,,,,,,080197FF N100 N100,25,00000002,100
2019-05-09,18:13:24,,,,,,,,,,,,,137.7,1.8,1397,29.69,1182,+-40,0.0,,+3.46,+0.96,+-0.02,+0.11,+0.017,+1.011,124,,,,,GPS,,,,,,,,,,080197FF N100 N100,25,00000002,100
2019-05-09,18:13:25,,,,,,,,,,,,,137.7,1.8,1396,29.69,1181,+9,0.0,,+3.45,+0.95,+-0.08,+0.11,+0.012,+1.001,124,,,,,GPS,,,,,,,,,,080197FF N100 N100,25,00000002,100
2019-05-09,18:13:26,,,+44.9289322,-89.6280060,1173,,,,,,0.3,,137.6,-2.9,1397,29.69,1182,+-5,0.0,,+3.45,+0.95,+-0.04,+0.12,+0.018,+0.994,124,,,,,GPS,115,,+0.03,,,,,,,080197FF N100 N100,25,00000002,100
2019-05-09,18:13:27,,,+44.9289322,-89.6280060,1186,,,,,,2.7,,137.6,-2.9,1397,29.69,1183,+-9,0.0,,+3.47,+0.94,+-0.04,+0.12,+0.016,+1.009,124,,,,,GPS,115,,+0.13,,,,,,,080197FF N100 N100,25,00000002,100
2019-05-09,18:13:27,3D- (nav),4,+44.9288864,-89.6280441,1129,5.1,5.1,+0.0,+0.0,+0.0,3.1,,137.6,-2.9,1397,29.69,1182,+16,0.0,,+3.45,+0.95,+-0.04,+0.11,+0.009,+0.998,124,,,,,GPS,115,,+0.13,,,,,,,080197FF N100 N100,25,00000002,100
2019-05-09,18:13:28,3D- (nav),4,+44.9288940,-89.6280365,1105,5.1,5.1,+0.0,+0.0,+0.0,1.0,,137.6,-2.9,1397,29.69,1183,+-3,0.0,,+3.44,+0.95,+-0.05,+0.12,+0.016,+1.007,124,,,,,GPS,115,,+0.13,,,,,,,080197FF N100 N100,25,00000002,100
2019-05-09,18:13:29,3D- (nav),4,+44.9288979,-89.6280289,1095,5.1,5.1,+0.0,+0.0,+0.0,0.2,,137.6,-2.9,1397,29.69,1182,+2,0.3,,+3.45,+0.95,+-0.03,+0.12,+0.013,+0.996,124,,,,,GPS,115,,+0.13,,,,,,,080197FF N100 N100,25,00000002,100
2019-05-09,18:13:30,3D- (nav),4,+44.9288979,-89.6280212,1091,5.1,5.1,+0.0,+0.0,+0.0,0.0,,137.5,-2.9,1397,29.69,1183,+-27,0.3,,+3.44,+0.95,+-0.04,+0.12,+0.017,+1.003,124,,,,,GPS,115,,+0.13,,,,,,,080197FF N100 N100,25,00000002,100
2019-05-09,18:13:31,3D (nav),5,+44.9289093,-89.6280136,1086,4.1,4.1,+0.0,+0.0,+0.0,0.0,,137.5,-2.9,1397,29.69,1183,+9,1.0,,+3.43,+0.94,+-0.08,+0.12,+0.010,+0.995,124,,,,,GPS,115,,+0.13,,,,,,,680197FF N100 N100,25,00000002,100
2019-05-09,18:13:32,3D (nav),7,+44.9289055,-89.6280289,1085,3.3,3.3,+0.0,+0.0,-0.0,0.0,,137.5,-2.9,1397,29.69,1183,+29,1.5,,+3.44,+0.94,+-0.03,+0.11,+0.010,+0.998,124,,,,,GPS,115,,+0.13,,,,,,,680117FF N100 N100,25,00000002,100
